-0.76533,-17.0494,-17.0148,0.121389,-0.0890215,97.3183

0,15,15,0,0,200
-0.316622,-15.0209,-17.8024,0.0654688,0.0459517,197.957

0,15,15,0,0,300
-0.138166,-16.1686,-15.8706,0.117436,0.0226357,292.88

0,15,15,0,0,400
number of leds were detected: 4

0,15,15,0,0,500
-1.00101,-17.5562,-14.3662,0.00236761,0.082464,511.114

0,15,15,0,0,550
-0.128686,-11.7043,-12.7593,0.154114,-0.0280086,538.275

0,15,20,0,0,100
-0.819956,-17.7641,-22.3561,0.100888,-0.116333,96.7612

0,15,20,0,0,200
-0.237893,-15.2696,-22.624,0.0806567,0.0316534,193.812

0,15,20,0,0,300
-0.0787606,-15.3251,-20.7601,0.130371,0.0208011,289.076

0,15,20,0,0,400
0.135535,-17.0784,-17.9223,-0.0633981,0.0891173,408.338

0,15,20,0,0,500
-0.952517,-13.7698,-20.5074,0.0694632,0.0855851,503.478

0,15,20,0,0,550
number of leds were detected: 4

0,15,25,0,0,100
-0.614898,-17.0008,-28.3518,0.195556,-0.0862319,94.5114

0,15,25,0,0,200
number of leds were detected: 6

0,15,25,0,0,300
-0.521455,-14.787,-26.3753,0.128604,0.0214665,304.266

0,15,25,0,0,400
-0.207088,-15.8147,-25.6158,0.0213484,0.162793,398.984

0,15,25,0,0,500
number of leds were detected: 4

0,15,25,0,0,550
-0.0446981,-12.8927,-24.5882,0.13185,0.0562442,539.232

0,15,30,0,0,100
-0.60986,-17.4595,-33.531,0.206167,-0.0959444,93.0724

0,15,30,0,0,200
-0.497469,-16.1586,-32.5761,0.172398,-0.00259824,193.544

0,15,30,0,0,300
number of leds were detected: 4

0,15,30,0,0,400
-0.0677062,-13.483,-30.7809,0.0334342,0.129175,387.15

0,15,30,0,0,500
-0.135881,-15.5383,-35.9673,0.140185,-0.0254332,447.581

0,15,30,0,0,550
number of leds were detected: 4

0,20,0,0,0,100
-1.08003,-22.8538,-0.15754,0.0241856,-0.126921,100.407

0,20,0,0,0,200
-0.362332,-21.6171,-0.0365348,0.00569537,-0.0350651,199.04

0,20,0,0,0,300
-0.823678,-20.3159,0.254543,0.0669196,-0.0122985,300.755

0,20,0,0,0,400
0.340003,-20.2331,-0.336664,0.0530663,0.049701,389.986

0,20,0,0,0,500
0.218591,-21.3513,-0.190308,0.0307518,0.120178,515.573

0,20,0,0,0,550
0.60213,-20.6723,-0.675964,0.107946,0.296966,543.404

0,20,5,0,0,100
number of leds were detected: 4

0,20,5,0,0,200
-0.505122,-21.9397,-4.46839,-0.000778322,-0.0579727,198.353

0,20,5,0,0,300
0.0539556,-19.4401,-5.52436,0.0109562,0.128345,297.728

0,20,5,0,0,400
number of leds were detected: 4

0,20,5,0,0,500
0.00178684,-20.0537,-5.63606,0.179683,0.0847594,520.769

0,20,5,0,0,550
number of leds were detected: 6

0,20,10,0,0,100
-1.11326,-23.4319,-11.081,0.0562403,-0.127929,98.8051

0,20,10,0,0,200
-0.251852,-21.7305,-10.5839,0.0347178,-0.00883875,201.676

0,20,10,0,0,300
number of leds were detected: 4

0,20,10,0,0,400
number of leds were detected: 6

0,20,10,0,0,500
-0.56089,-22.6699,-10.0754,-0.0312618,0.0948629,520.883

0,20,10,0,0,550
0.351832,-21.2332,-10.6068,0.116296,0.140304,536.912

0,20,15,0,0,100
-1.0697,-22.7471,-16.1574,0.0712492,-0.132663,97.3056

0,20,15,0,0,200
-0.780567,-21.0406,-15.668,0.0712647,-0.0279019,200.456

0,20,15,0,0,300
-0.11016,-19.007,-13.8706,0.0713032,0.027795,294.162

0,20,15,0,0,400
number of leds were detected: 4

0,20,15,0,0,500
-1.31052,-21.3237,-14.8019,0.0153451,0.0370121,511.167

0,20,15,0,0,550
number of leds were detected: 4

0,20,20,0,0,100
-0.717999,-22.5407,-22.5998,0.106793,-0.0969823,96.6787

0,20,20,0,0,200
-0.800371,-21.1327,-20.541,-0.000217208,-0.0554693,195.14

0,20,20,0,0,300
-0.42482,-20.2919,-20.531,0.177691,-0.0326643,291.192

0,20,20,0,0,400
-0.0726604,-20.479,-19.408,0.157482,0.0549006,414.53

0,20,20,0,0,500
-1.05154,-20.4908,-21.5331,0.0919286,0.0759574,501.767

0,20,20,0,0,550
number of leds were detected: 4

0,20,25,0,0,100
-0.803706,-22.2771,-28.5271,0.179472,-0.111815,94.288

0,20,25,0,0,200
-0.322489,-21.0943,-28.5032,0.128618,-0.0276713,191.677

0,20,25,0,0,300
-0.0636278,-20.1119,-25.9221,-0.0349589,0.098746,299.605

0,20,25,0,0,400
-0.946934,-19.2203,-25.4815,0.0968088,0.0439677,403.587

0,20,25,0,0,500
-0.575448,-19.7818,-24.423,0.158359,0.0896125,498.891

0,20,25,0,0,550
0.150352,-22.6022,-24.7126,0.163755,0.0888177,540.291

0,20,30,0,0,100
-0.746327,-22.5097,-34.3262,0.231888,-0.112821,92.6413

0,20,30,0,0,200
-0.788194,-20.9862,-33.92,0.178497,-0.0452469,191.116

0,20,30,0,0,300
number of leds were detected: 4

0,20,30,0,0,400
-0.316894,-19.2832,-28.9166,0.0413843,0.093439,395.104

0,20,30,0,0,500
0.592091,-17.7463,-31.5223,0.149299,0.0844858,470.35

0,20,30,0,0,550
-0.309091,-20.1344,-30.9683,0.116548,0.153987,573.623

0,25,0,0,0,100
-1.18244,-29.3027,-0.162825,0.024185,-0.136166,100.404

0,25,0,0,0,200
-0.687818,-26.9839,-0.0341736,0.00522043,-0.0841243,199.02

0,25,0,0,0,300
-0.563958,-26.2734,0.218217,0.0743303,0.0327454,300.995

0,25,0,0,0,400
0.518657,-25.4043,0.26774,0.101285,0.0742161,391.861

0,25,0,0,0,500
0.246845,-26.0922,-0.0666528,0.0105405,0.123888,514.537

0,25,0,0,0,550
-1.47403,-25.2603,0.596186,0.102806,-0.0275069,542.946

0,25,5,0,0,100
-1.25952,-29.2873,-4.73314,0.0270108,-0.146177,99.9621

0,25,5,0,0,200
-0.650784,-27.2674,-4.19441,0.00459424,-0.0775328,198.552

0,25,5,0,0,300
-0.406396,-25.9313,-6.18013,0.0832049,0.0573847,299.647

0,25,5,0,0,400
number of leds were detected: 6

0,25,5,0,0,500
number of leds were detected: 4

0,25,5,0,0,550
-0.822239,-22.2156,-0.346851,0.0526241,0.0728291,540.471

0,25,10,0,0,100
-1.31738,-28.8646,-12.2075,0.108843,-0.153927,99.0243

0,25,10,0,0,200
-0.627104,-26.8711,-9.67524,0.0614375,-0.0668143,202.895

0,25,10,0,0,300
number of leds were detected: 6

0,25,10,0,0,400
-0.343012,-26.1727,-8.58659,0.027387,-0.0565002,384.809

0,25,10,0,0,500
-0.651122,-25.3542,-9.03707,-0.0444954,0.0823611,521.822

0,25,10,0,0,550
0.963946,-23.6475,-9.85073,-0.0841023,0.229371,526.849

0,25,15,0,0,100
-1.18064,-28.5448,-16.6959,0.112413,-0.144552,97.5427

0,25,15,0,0,200
number of leds were detected: 6

0,25,15,0,0,300
-0.403049,-25.9904,-14.1153,0.101567,-0.0161098,294.943

0,25,15,0,0,400
-0.475088,-25.3223,-17.5692,0.0509013,-0.0257812,391.97

0,25,15,0,0,500
-1.22937,-26.4026,-11.7552,0.00880353,0.0578742,517.174

0,25,15,0,0,550
number of leds were detected: 4

0,25,20,0,0,100
-1.11255,-29.1915,-22.2082,0.104207,-0.152868,97.0864

0,25,20,0,0,200
number of leds were detected: 6

0,25,20,0,0,300
-0.106574,-25.8704,-21.6499,0.20191,0.0176755,289.625

0,25,20,0,0,400
-0.0793968,-27.2421,-19.4467,0.163783,0.0544218,414.734

0,25,20,0,0,500
-0.775373,-23.4697,-21.5805,0.165218,0.124398,505.376

0,25,20,0,0,550
0.516273,-23.2823,-20.7577,-0.0273528,0.138565,515.206

0,25,25,0,0,100
-1.03561,-28.4043,-28.1609,0.175743,-0.141908,94.7155

0,25,25,0,0,200
30.0792,nan,nan,nan,-nan,nan

0,25,25,0,0,300
number of leds were detected: 6

0,25,25,0,0,400
-0.635488,-25.4738,-28.5826,0.146897,0.0979311,394.983

0,25,25,0,0,500
number of leds were detected: 6

0,25,25,0,0,550
-0.595355,-26.3422,-23.9992,0.127818,-0.0299418,542.488

0,25,30,0,0,100
-1.06869,-28.9273,-33.8401,0.224956,-0.156599,93.3053

0,25,30,0,0,200
number of leds were detected: 6

0,25,30,0,0,300
-0.43066,-25.0416,-30.2376,0.104422,0.0415814,295.487

0,25,30,0,0,400
-0.834038,-26.6583,-27.9093,0.0105532,0.0155835,398.397

0,25,30,0,0,500
number of leds were detected: 4

0,25,30,0,0,550
-1.47816,-26.4771,-27.0995,0.0961113,-0.0299916,596.49

0,30,0,0,0,100
-1.71618,-35.3769,-0.0933324,0.0133985,-0.205539,100.272

0,30,0,0,0,200
-0.81058,-31.8128,-0.129432,0.0187115,-0.0957106,199.285

0,30,0,0,0,300
-0.290752,-31.8935,-0.379598,0.0560857,0.0763586,300.468

0,30,0,0,0,400
0.790289,-27.9879,-0.592717,0.085793,0.113124,391.191

0,30,0,0,0,500
-0.109549,-32.6346,-0.145695,0.022926,0.0659107,515.178

0,30,0,0,0,550
-0.399515,-36.207,-0.815962,0.117205,0.139852,543.956

0,30,5,0,0,100
-1.84497,-35.0526,-4.98787,0.0384912,-0.221892,100.084

0,30,5,0,0,200
number of leds were detected: 4

0,30,5,0,0,300
-0.704288,-31.6081,-5.7982,-0.000454792,0.0153392,297.426

0,30,5,0,0,400
0.259253,-29.2011,-6.44245,0.106559,0.0338729,389.541

0,30,5,0,0,500
-0.87253,-32.2056,-5.88174,0.187284,-0.0549841,521.307

0,30,5,0,0,550
-0.227316,-29.4025,-4.24963,0.0192959,0.162317,537.323

0,30,10,0,0,100
number of leds were detected: 4

0,30,10,0,0,200
-0.976689,-32.6086,-9.78711,0.0821161,-0.11392,203.385

0,30,10,0,0,300
-0.158152,-29.4934,-12.2959,0.082047,0.0836925,295.669

0,30,10,0,0,400
-0.00682667,-29.472,-9.92423,0.022281,-0.00583077,383.012

0,30,10,0,0,500
number of leds were detected: 4

0,30,10,0,0,550
-0.253655,-30.16,-8.9142,-0.0578131,0.0459951,530.595

0,30,15,0,0,100
-1.34374,-34.7946,-17.1006,0.0579043,-0.158039,96.8793

0,30,15,0,0,200
-0.667483,-31.56,-14.48,0.0536138,-0.000939006,201.245

0,30,15,0,0,300
-0.197089,-30.5647,-14.7593,0.122949,0.0163529,294.663

0,30,15,0,0,400
0.178065,-28.6574,-15.9732,0.0141449,0.0730228,393.146

0,30,15,0,0,500
-0.786653,-33.0542,-12.9207,0.12544,0.132563,520.983

0,30,15,0,0,550
-0.169372,-32.2157,-17.5368,0.115983,-0.0298083,524.575

0,30,20,0,0,100
-1.51067,-34.9516,-22.1169,0.0963888,-0.201309,97.2655

0,30,20,0,0,200
number of leds were detected: 6

0,30,20,0,0,300
-0.39241,-31.5242,-21.6716,0.112677,-0.0230374,287.134

0,30,20,0,0,400
-0.0391502,-30.8804,-20.8972,0.17639,0.0605409,411.479

0,30,20,0,0,500
-1.26731,-29.723,-22.9802,0.154774,0.0509587,501.034

0,30,20,0,0,550
-0.276859,-26.8238,-22.7141,0.165816,0.0226796,520.156

0,30,25,0,0,100
-1.42662,-34.5831,-27.7454,0.131033,-0.188609,94.8283

0,30,25,0,0,200
-0.602674,-32.1813,-25.4235,0.118988,-0.0653037,196.989

0,30,25,0,0,300
-0.394467,-30.5633,-27.6931,0.0491817,0.0493594,298.282

0,30,25,0,0,400
-1.00626,-30.147,-27.0711,0.14477,0.0467792,401.043

0,30,25,0,0,500
-0.52707,-31.3916,-24.2307,0.167766,0.10069,500.449

0,30,25,0,0,550
-0.383789,-31.3997,-27.3968,0.261666,0.00792525,535.22

0,30,30,0,0,100
-1.2436,-34.3029,-34.0989,0.209744,-0.172308,93.0502

0,30,30,0,0,200
number of leds were detected: 6

0,30,30,0,0,300
-0.655218,-30.993,-30.0771,0.121685,0.00976392,296.997

0,30,30,0,0,400
-0.0852417,-28.2746,-29.4789,-0.00232837,0.12915,390.734

0,30,30,0,0,500
-0.505964,-29.2248,-30.471,0.106578,-0.079708,475.222

0,30,30,0,0,550
